om,yr,mo,dy,date,time,ts,UTC,tz,st,slat,slon,elat,elon,tempmax,tempmin,temp,humidity,dew,precip,preciptype,windspeed,winddir,pressure,cloudcover,visibility
620448,2021,8,20,8/20/2021,17:30:00,8/20/2021 17:30,8/20/2021 22:30,3,MN,45.3935,-95.0931,45.3946,-95.0924,,,81.4,69.1,70.3,0.005,['rain'],16.6,157,1004.9,66.5,8.7
620449,2021,8,20,8/20/2021,17:42:00,8/20/2021 17:42,8/20/2021 22:42,3,MN,45.4506,-95.003,45.48,-94.9904,,,82.5,65.2,69.7,0.004,['rain'],18.5,156,1004.5,77.9,9.9
620450,2021,8,20,8/20/2021,19:03:00,8/20/2021 19:03,8/21/2021 0:03,3,IA,42.5925,-94.6291,42.6002,-94.6083,,,84.3,74.8,75.4,0,,13.8,176,1007.1,84.4,9.6
620451,2021,8,20,8/20/2021,19:19:00,8/20/2021 19:19,8/21/2021 0:19,3,IA,42.7365,-94.3464,42.7366,-94.3039,,,85.6,68.1,73.9,0,,16.1,164,1007.4,88.3,9.9
620452,2021,8,20,8/20/2021,20:05:00,8/20/2021 20:05,8/21/2021 1:05,3,IA,42.7606,-93.9139,42.7759,-93.8368,,,84.3,81,77.8,0,,18.7,150,1006.2,89.5,9.9
620453,2021,8,21,8/21/2021,16:58:00,8/21/2021 16:58,8/21/2021 21:58,3,TN,36.2019,-87.4151,36.1956,-87.4106,,,79.6,81.1,73.3,0,,1.3,16,1010.6,96.2,9.9
620454,2021,8,21,8/21/2021,17:09:00,8/21/2021 17:09,8/21/2021 22:09,3,MS,34.8445,-88.2132,34.8032,-88.178,,,85.8,75.3,77.1,0,,7.9,226,1010.8,69.9,9.9
620455,2021,8,21,8/21/2021,17:22:00,8/21/2021 17:22,8/21/2021 22:22,3,MS,34.7908,-88.1551,34.7867,-88.1481,,,84.9,76.6,76.8,0,,7.4,218,1010.9,60.1,9.9
620456,2021,8,22,8/22/2021,17:02:00,8/22/2021 17:02,8/22/2021 22:02,3,ND,48.06,-98.8553,48.0634,-98.851,,,73.4,64.7,60.8,0,,28.9,170,1004.1,27.5,9.9
620457,2021,8,22,8/22/2021,18:55:00,8/22/2021 18:55,8/22/2021 23:55,3,SD,45.22,-97.55,45.22,-97.5493,,,70.9,70.3,60.7,0,,17.5,181,1007.5,29,8.5
620458,2021,8,23,8/23/2021,9:40:00,8/23/2021 9:40,8/23/2021 14:40,3,MA,42.311,-71.577,42.32,-71.586,,,74.2,85.6,69.6,0,,7.3,80,1012.6,93.6,9.9
620459,2021,8,23,8/23/2021,10:30:00,8/23/2021 10:30,8/23/2021 15:30,3,MA,42.438,-71.565,42.438,-71.565,,,76.3,81.2,70.1,0,,8.8,91,1012.4,96,9.9
620460,2021,8,23,8/23/2021,11:10:00,8/23/2021 11:10,8/23/2021 16:10,3,MA,42.4357,-71.5001,42.4357,-71.5001,,,76.5,83.6,71.1,0,,9.7,87,1012.6,93.6,9.9
620461,2021,8,25,8/25/2021,14:39:00,8/25/2021 14:39,8/25/2021 19:39,3,IL,41.4,-90.21,41.4,-90.2101,,,86.5,61.2,71.6,0,,5.4,63,1018,18.7,9.9
620462,2021,8,25,8/25/2021,15:48:00,8/25/2021 15:48,8/25/2021 20:48,3,IL,40.77,-90.47,40.771,-90.469,,,86,68.5,74.4,0,,4.7,167,1017.7,17.1,9.9
620463,2021,8,27,8/27/2021,16:06:00,8/27/2021 16:06,8/27/2021 21:06,3,IA,43.0639,-93.4134,43.0949,-93.4112,,,76.7,81.6,70.6,0.121,['rain'],18.1,173,1012.1,80.3,3.2
620464,2021,8,27,8/27/2021,16:35:00,8/27/2021 16:35,8/27/2021 21:35,3,IA,42.9474,-93.1152,42.9359,-93.078,,,78.7,82.4,72.9,0.068,['rain'],12.3,152,1011.5,84.2,8.9
620465,2021,8,27,8/27/2021,16:50:00,8/27/2021 16:50,8/27/2021 21:50,3,IA,42.9363,-92.9972,42.9328,-92.9721,,,81,80.2,74.3,0.047,['rain'],11,154,1012.2,86.8,9.2
620466,2021,8,27,8/27/2021,16:51:00,8/27/2021 16:51,8/27/2021 21:51,3,IA,42.9667,-92.9924,42.9665,-92.9491,,,80.1,81.1,73.8,0.049,['rain'],11.5,155,1012,88,9.2
620467,2021,8,27,8/27/2021,16:57:00,8/27/2021 16:57,8/27/2021 21:57,3,IA,42.9635,-92.8968,42.9319,-92.7782,,,81.7,78.9,74.5,0.03,['rain'],10.7,158,1012.3,84.4,9.5
620468,2021,8,28,8/28/2021,10:26:00,8/28/2021 10:26,8/28/2021 15:26,3,MN,45.5726,-94.5994,45.5757,-94.5569,,,69.1,100,69.1,0,,7.2,70,1012.5,100,2.9
620469,2021,8,28,8/28/2021,15:21:00,8/28/2021 15:21,8/28/2021 20:21,3,SD,43.342,-96.933,43.344,-96.9246,,,85.6,62.7,71.4,0,,9.7,163,1011.2,78.4,9.9
620470,2021,8,28,8/28/2021,15:22:00,8/28/2021 15:22,8/28/2021 20:22,3,SD,43.344,-96.9246,43.3497,-96.883,,,85.5,62.7,71.4,0,,9.7,163,1011.2,78.9,9.9
620471,2021,8,28,8/28/2021,15:25:00,8/28/2021 15:25,8/28/2021 20:25,3,SD,43.352,-96.862,43.359,-96.847,,,85.5,62.6,71.2,0,,9.6,163,1011.2,81.3,9.9
620472,2021,8,28,8/28/2021,15:30:00,8/28/2021 15:30,8/28/2021 20:30,3,SD,43.362,-96.783,43.373,-96.756,,,87.2,62,72.6,0,,12.5,139,1010.7,78.3,9.9
620473,2021,8,28,8/28/2021,15:35:00,8/28/2021 15:35,8/28/2021 20:35,3,SD,43.365,-96.707,43.373,-96.689,,,86.9,62.7,72.7,0,,12.5,141,1010.8,78,9.9
620474,2021,8,28,8/28/2021,16:29:00,8/28/2021 16:29,8/28/2021 21:29,3,MN,43.936,-95.863,43.95,-95.849,,,80.5,73.6,71.3,0,,11.1,189,1013.8,84.3,9.9
620475,2021,8,28,8/28/2021,16:40:00,8/28/2021 16:40,8/28/2021 21:40,3,MN,43.992,-95.627,44.019,-95.621,,,82.5,72,72.6,0,,8.3,161,1013.1,53.6,9.9
620476,2021,8,28,8/28/2021,16:48:00,8/28/2021 16:48,8/28/2021 21:48,3,MN,44.044,-95.561,44.053,-95.56,,,82.2,71.7,72.1,0,,8.1,158,1013.2,40.7,9.9
620477,2021,8,28,8/28/2021,16:53:00,8/28/2021 16:53,8/28/2021 21:53,3,MN,44.062,-95.475,44.094,-95.474,,,82.2,71.3,72,0,,8.1,156,1013.1,31.5,9.9
620478,2021,8,28,8/28/2021,17:04:00,8/28/2021 17:04,8/28/2021 22:04,3,MN,44.125,-95.22,44.175,-95.202,,,82.3,70.4,71.7,0,,8.1,152,1013,11.1,9.9
620479,2021,8,28,8/28/2021,17:29:00,8/28/2021 17:29,8/28/2021 22:29,3,MN,44.2441,-94.8627,44.2916,-94.8593,,,80.9,71.7,70.9,0,,10.3,180,1012.7,25.9,9.9
620480,2021,8,28,8/28/2021,17:29:00,8/28/2021 17:29,8/28/2021 22:29,3,MN,44.226,-94.8068,44.2876,-94.7956,,,80.9,71.2,70.7,0,,10.4,181,1012.8,19.8,9.9
620481,2021,8,28,8/28/2021,17:47:00,8/28/2021 17:47,8/28/2021 22:47,3,MN,44.3038,-94.641,44.3162,-94.6332,,,80.8,69.9,70.1,0,,8.4,161,1012.1,0,9.9
620482,2021,8,28,8/28/2021,17:52:00,8/28/2021 17:52,8/28/2021 22:52,3,MN,44.3473,-94.5857,44.3552,-94.5794,,,80.6,70,69.9,0,,8.1,162,1012.2,0.9,9.9
620483,2021,8,28,8/28/2021,19:12:00,8/28/2021 19:12,8/29/2021 0:12,3,MN,43.8756,-93.5422,43.8789,-93.5294,,,76,84.7,71.1,0.006,['rain'],2.9,65,1013.8,0,9.9
620484,2021,8,28,8/28/2021,19:14:00,8/28/2021 19:14,8/29/2021 0:14,3,MN,43.8758,-93.5136,43.88,-93.5069,,,76,84.8,71.1,0.007,['rain'],2.9,65,1013.8,0,9.9
620485,2021,8,29,8/29/2021,5:23:00,8/29/2021 5:23,8/29/2021 10:23,3,MS,30.3156,-89.2582,30.3258,-89.292,,,79.7,82.8,74,0,,13.3,67,1010.9,39.3,9.9
620486,2021,8,29,8/29/2021,5:25:00,8/29/2021 5:25,8/29/2021 10:25,3,MS,30.3618,-89.36,30.3787,-89.3799,,,79.6,82.4,73.8,0,,12.6,64,1010.9,35.7,9.9
620487,2021,8,29,8/29/2021,16:15:00,8/29/2021 16:15,8/29/2021 21:15,3,MS,30.3777,-89.0646,30.3851,-89.0736,,,79,90.1,75.8,0.159,['rain'],28.5,110,1009,100,8.2
620488,2021,8,29,8/29/2021,17:33:00,8/29/2021 17:33,8/29/2021 22:33,3,LA,30.2112,-89.7729,30.2298,-89.8525,,,76.8,92.5,74.4,0.442,['rain'],31.5,91,999.9,100,1.4
620489,2021,8,29,8/29/2021,17:59:00,8/29/2021 17:59,8/29/2021 22:59,3,MS,30.2061,-89.5074,30.3211,-89.6238,,,77.1,93,74.9,0.404,['rain'],32,97,1001.9,100,1.3
620490,2021,8,29,8/29/2021,19:56:00,8/29/2021 19:56,8/30/2021 0:56,3,LA,30.2197,-89.7942,30.232,-89.7977,,,76.9,90.8,74,0.525,['rain'],27.5,110,999.8,100,1.4
620491,2021,8,29,8/29/2021,21:11:00,8/29/2021 21:11,8/30/2021 2:11,3,MS,30.2664,-89.3864,30.3108,-89.4086,,,76.9,91.8,74.3,0.409,['rain'],32.7,126,1005.6,100,4.9
620492,2021,8,29,8/29/2021,21:15:00,8/29/2021 21:15,8/30/2021 2:15,3,MS,30.2955,-89.3658,30.3244,-89.4006,,,76.9,91.6,74.3,0.377,['rain'],32.8,127,1006.1,100,5.1
620493,2021,8,29,8/29/2021,21:37:00,8/29/2021 21:37,8/30/2021 2:37,3,MS,30.3081,-89.2822,30.3145,-89.2864,,,78.4,89,74.9,0.262,['rain'],32.7,134,1007.3,82.5,6.1
620494,2021,8,30,8/30/2021,3:18:00,8/30/2021 3:18,8/30/2021 8:18,3,MS,30.3973,-88.9332,30.3989,-88.9354,,,76.8,94.2,74.9,0.533,['rain'],27.8,170,1008.7,52,4.9
620495,2021,8,30,8/30/2021,4:55:00,8/30/2021 4:55,8/30/2021 9:55,3,MS,30.3966,-88.8788,30.4042,-88.8786,,,78.1,95,76.6,0.452,['rain'],22.9,170,1007.7,100,6.1
620496,2021,8,30,8/30/2021,6:44:00,8/30/2021 6:44,8/30/2021 11:44,3,MS,30.3868,-89.0565,30.382,-89.0632,,,79.8,87.8,75.8,0.215,['rain'],20.9,162,1006.7,99.6,9.6
620497,2021,8,30,8/30/2021,6:49:00,8/30/2021 6:49,8/30/2021 11:49,3,MS,30.391,-89.0061,30.4051,-88.9999,,,78.6,91.1,75.8,0.375,['rain'],21.3,172,1007,98,8.3
620498,2021,8,30,8/30/2021,6:50:00,8/30/2021 6:50,8/30/2021 11:50,3,MS,30.3971,-88.9928,30.4431,-88.9693,,,78.1,92.6,75.8,0.449,['rain'],21.5,177,1007.1,97.3,7.8
620499,2021,8,30,8/30/2021,6:56:00,8/30/2021 6:56,8/30/2021 11:56,3,MS,30.3974,-88.9737,30.4119,-88.9792,,,77.5,94.5,75.8,0.546,['rain'],21.7,182,1007.2,96.3,7.1
620500,2021,8,30,8/30/2021,8:37:00,8/30/2021 8:37,8/30/2021 13:37,3,MS,30.3499,-88.5583,30.4855,-88.4912,,,78.9,91.1,76.1,0.113,['rain'],20.3,160,1009,90.8,5.9
620501,2021,8,30,8/30/2021,11:20:00,8/30/2021 11:20,8/30/2021 16:20,3,AL,30.7951,-88.0731,30.9212,-87.9919,,,78.7,91.7,76.1,0.086,['rain'],14.3,151,1010.6,86.4,6.2
620502,2021,8,30,8/30/2021,12:25:00,8/30/2021 12:25,8/30/2021 17:25,3,AL,31.4064,-87.7922,31.457,-87.7896,,,75.2,93.3,73.1,0.085,['rain'],9.6,147,1013.7,53,8.1
620503,2021,8,30,8/30/2021,13:02:00,8/30/2021 13:02,8/30/2021 18:02,3,AL,31.7266,-85.9109,31.7675,-85.8906,,,79.1,86.4,74.7,0.002,['rain'],7.5,149,1014.3,21.8,9.6
620504,2021,8,30,8/30/2021,14:45:00,8/30/2021 14:45,8/30/2021 19:45,3,AL,32.3979,-85.5981,32.4033,-85.5932,,,81.5,81.1,75.2,0,,6.7,137,1015.1,40.3,9.9
620505,2021,8,31,8/31/2021,14:59:00,8/31/2021 14:59,8/31/2021 19:59,3,AL,31.1999,-85.4894,31.2078,-85.4776,,,79.8,86.8,75.5,0,,13.3,192,1007.6,97.8,9.9
620506,2021,8,31,8/31/2021,16:34:00,8/31/2021 16:34,8/31/2021 21:34,3,VA,37.0808,-80.5188,37.1082,-80.521,,,75,97.7,74.3,0,,5,83,1012,90.5,9.9
620507,2021,8,31,8/31/2021,16:59:00,8/31/2021 16:59,8/31/2021 21:59,3,VA,37.1974,-80.4376,37.2004,-80.4362,,,75.6,97.8,74.9,0,,5.8,90,1012.2,89.1,9.9
620508,2021,8,31,8/31/2021,17:14:00,8/31/2021 17:14,8/31/2021 22:14,3,AL,31.3194,-85.5045,31.3239,-85.4949,,,82.2,84.3,77,0.025,['rain'],9,198,1006.8,86.9,9.8
620509,2021,8,31,8/31/2021,17:34:00,8/31/2021 17:34,8/31/2021 22:34,3,AL,31.1884,-85.614,31.2107,-85.5854,,,81.7,90.1,78.5,0.046,['rain'],8.6,184,1006,43.6,7.9
620510,2021,9,1,9/1/2021,12:01:00,9/1/2021 12:01,9/1/2021 17:01,3,MD,38.85,-76.596,39.001,-76.509,,,81.8,77.6,74.1,0,,15.8,154,1003.9,69.8,9.8
620511,2021,9,1,9/1/2021,12:48:00,9/1/2021 12:48,9/1/2021 17:48,3,MD,39.197,-76.442,39.285,-76.388,,,82.2,81.8,76.1,0.004,['rain'],13.5,140,1002.8,95.8,7.1
620512,2021,9,1,9/1/2021,14:15:00,9/1/2021 14:15,9/1/2021 19:15,3,PA,39.77,-75.97,39.85,-75.93,,,73.1,94.2,71.3,0.012,['rain'],8,69,1003.1,96.7,6.4
620513,2021,9,1,9/1/2021,14:45:00,9/1/2021 14:45,9/1/2021 19:45,3,MD,38.67,-75.86,38.62,-75.89,,,85.9,70,75,0,,20.5,157,1001.5,83.6,9.9
620514,2021,9,1,9/1/2021,15:35:00,9/1/2021 15:35,9/1/2021 20:35,3,PA,40.107,-75.238,40.21,-75.158,,,72,96.2,70.9,0,,10.8,91,1001.3,99.9,1.7
620515,2021,9,1,9/1/2021,15:59:00,9/1/2021 15:59,9/1/2021 20:59,3,PA,40.27,-75.11,40.327,-75.077,,,69.9,89.1,66.6,0.051,['rain'],10.2,52,1001.8,99.3,7.3
620516,2021,9,1,9/1/2021,16:10:00,9/1/2021 16:10,9/1/2021 21:10,3,NJ,39.6769,-75.25,39.82,-75.11,,,80.6,79.2,73.6,0.027,['rain'],14.7,145,1000.9,92.1,9.9
620517,2021,9,1,9/1/2021,16:30:00,9/1/2021 16:30,9/1/2021 21:30,3,PA,40.3,-74.94,40.316,-74.918,,,71.7,94.1,69.9,0.386,['rain'],17.1,92,1001.5,100,2.4
620518,2021,9,1,9/1/2021,16:59:00,9/1/2021 16:59,9/1/2021 21:59,3,NJ,40.06,-74.89,40.0953,-74.8577,,,77.5,84.2,72.4,0.046,['rain'],13.3,129,1001.6,100,6.5
620518,2021,9,1,9/1/2021,16:59:00,9/1/2021 16:59,9/1/2021 21:59,3,NJ,40.06,-74.89,40.0815,-74.8695,,,77.5,84.2,72.4,0.046,['rain'],13.3,129,1001.6,100,6.5
620518,2021,9,1,9/1/2021,17:03:00,9/1/2021 17:03,9/1/2021 22:03,3,PA,40.0816,-74.8695,40.0953,-74.8577,,,76.9,85.5,72.2,0.049,['rain'],14.3,127,1001.6,100,5.9
620519,2021,9,1,9/1/2021,17:32:00,9/1/2021 17:32,9/1/2021 22:32,3,NJ,40.31,-74.67,40.34,-74.64,,,72.6,99.2,72.3,0.497,['rain'],16.7,78,999.1,100,2.3
620520,2021,9,1,9/1/2021,23:30:00,9/1/2021 23:30,9/2/2021 4:30,3,MA,41.7413,-70.2135,41.7427,-70.2134,,,66.9,98.4,66.4,0.58,['rain'],6.3,91,1004.5,100,3.7
620521,2021,9,2,9/2/2021,18:28:00,9/2/2021 18:28,9/2/2021 23:28,3,UT,40.8575,-111.9304,40.8746,-111.8982,,,83.6,33.3,51.7,0,,3.9,106,1007.2,83.6,9.9
620522,2021,9,7,9/7/2021,17:45:00,9/7/2021 17:45,9/7/2021 22:45,3,MI,41.8982,-84.6931,41.8929,-84.5897,,,79.2,49.2,58.5,0.001,['rain'],11.3,201,1006.1,51.8,9.8
620523,2021,9,8,9/8/2021,15:32:00,9/8/2021 15:32,9/8/2021 20:32,3,PA,40.7586,-77.0062,40.7507,-76.9959,,,79.8,54.7,62.1,0,,7.9,303,1006.3,99.3,9.9
620524,2021,9,8,9/8/2021,15:35:00,9/8/2021 15:35,9/8/2021 20:35,3,PA,40.7529,-76.9131,40.7561,-76.8878,,,80.7,52.7,61.8,0,,7.8,287,1006.3,99.3,9.9
620525,2021,9,8,9/8/2021,19:08:00,9/8/2021 19:08,9/9/2021 0:08,3,FL,30.1599,-84.4497,30.1775,-84.4629,,,75.4,90.6,72.4,0.007,['rain'],4.4,55,1011.2,95.9,9.9
620526,2021,9,9,9/9/2021,2:10:00,9/9/2021 2:10,9/9/2021 7:10,3,CT,41.75,-72.299,41.757,-72.288,,,74.1,84.9,69.2,0,,8.8,181,1009.1,90.7,9.9
620527,2021,9,9,9/9/2021,17:58:00,9/9/2021 17:58,9/9/2021 22:58,3,CA,34.5203,-117.7595,34.5059,-117.7334,,,98.5,21.1,51.9,0,,18.3,208,1009.4,12.1,12.7
620528,2021,9,12,9/12/2021,22:57:00,9/12/2021 22:57,9/13/2021 3:57,3,NY,42.67,-77.64,42.66,-77.61,,,71.3,84.8,66.4,0,,3.2,263,1016.1,35.5,9.9
620529,2021,9,17,9/17/2021,1:34:00,9/17/2021 1:34,9/17/2021 6:34,3,MN,44.4824,-93.952,44.496,-93.9259,,,74.4,69.7,63.9,0,,11.3,188,1008.5,43.8,9.9
620530,2021,9,17,9/17/2021,2:00:00,9/17/2021 2:00,9/17/2021 7:00,3,MN,44.7507,-93.383,44.7548,-93.3406,,,75.8,63.5,62.5,0,,12.5,202,1007.6,27.4,9.9
620531,2021,9,17,9/17/2021,2:08:00,9/17/2021 2:08,9/17/2021 7:08,3,MN,44.7388,-93.2146,44.7415,-93.1986,,,75.1,62.6,61.5,0,,12.1,188,1008.4,52.2,9.9
620532,2021,9,17,9/17/2021,2:08:00,9/17/2021 2:08,9/17/2021 7:08,3,MN,44.7906,-93.2434,44.7987,-93.2259,,,76.7,61.3,62.4,0,,12.5,191,1007.9,63.1,9.9
620533,2021,9,18,9/18/2021,16:24:00,9/18/2021 16:24,9/18/2021 21:24,3,FL,29.43,-82.12,29.43,-82.12,,,86.5,69.2,75.2,0,,5.6,277,1015.9,75.1,9.8
620534,2021,9,20,9/20/2021,15:47:00,9/20/2021 15:47,9/20/2021 20:47,3,MN,44.0331,-92.2261,44.075,-92.1281,,,78.8,65.6,66.3,0,,16,158,1003.9,92.4,9.9
620535,2021,9,20,9/20/2021,16:56:00,9/20/2021 16:56,9/20/2021 21:56,3,WI,44.423,-91.4507,44.5185,-91.3424,,,78.8,70.4,68.4,0,,11.3,157,1003.4,79.1,9.9
620536,2021,9,22,9/22/2021,16:20:00,9/22/2021 16:20,9/22/2021 21:20,3,PA,41.3625,-80.1151,41.3655,-80.112,,,75.5,78,68.1,0,,12.5,123,1004.8,79.7,9.9
620537,2021,9,27,9/27/2021,20:06:00,9/27/2021 20:06,9/28/2021 1:06,3,WA,45.7804,-122.5982,45.8105,-122.5229,,,59.2,81.7,53.6,0.036,['rain'],6.5,172,1010.9,70,9.9
620538,2021,10,3,10/3/2021,13:47:00,10/3/2021 13:47,10/3/2021 18:47,3,IN,41.72,-86.47,41.72,-86.47,,,72,81.4,65.9,0,,6.7,223,1010.2,91.7,9.7
620539,2021,10,3,10/3/2021,14:26:00,10/3/2021 14:26,10/3/2021 19:26,3,IL,40.9199,-88.028,40.9184,-88.0272,,,67.8,91.9,65.4,0.034,['rain'],4.6,217,1010.4,96,8.4
620540,2021,10,3,10/3/2021,15:36:00,10/3/2021 15:36,10/3/2021 20:36,3,TN,36.1625,-86.5594,36.1917,-86.5326,,,74.5,81,68.3,0.023,['rain'],2.1,285,1013.6,92.4,9.9
620541,2021,10,3,10/3/2021,16:19:00,10/3/2021 16:19,10/3/2021 21:19,3,MI,42.7826,-83.5149,42.7829,-83.5,,,72.7,80.1,66.2,0,,4.6,266,1008.7,92.4,9.9
620542,2021,10,6,10/6/2021,16:59:00,10/6/2021 16:59,10/6/2021 21:59,3,TN,36.0135,-85.0337,36.0277,-85.0326,,,64.2,100,64.1,0.008,['rain'],6.9,350,1019.2,71.5,9.8
620543,2021,10,9,10/9/2021,15:12:00,10/9/2021 15:12,10/9/2021 20:12,3,SD,45.14,-98.4,45.15,-98.38,,,65.9,81.7,60.2,0.01,['rain'],10.3,90,1003.6,100,6.8
620544,2021,10,9,10/9/2021,16:12:00,10/9/2021 16:12,10/9/2021 21:12,3,SD,45.6,-97.88,45.6,-97.88,,,66.5,81.6,60.7,0.024,['rain'],9.2,353,1002.3,89,9.9
620545,2021,10,9,10/9/2021,16:31:00,10/9/2021 16:31,10/9/2021 21:31,3,SD,45.52,-97.52,45.52,-97.52,,,67.5,80.8,61.4,0,,9.9,65,1000,100,7.4
620546,2021,10,9,10/9/2021,17:40:00,10/9/2021 17:40,10/9/2021 22:40,3,ND,45.98,-97.09,45.9803,-97.088,,,69.9,76.8,62.3,0,,5.1,53,1000,37.5,9.9
620547,2021,10,9,10/9/2021,18:10:00,10/9/2021 18:10,10/9/2021 23:10,3,MN,45.68,-96.46,45.69,-96.45,,,71.6,69.2,61,0,,10.5,84,1000.6,23,9.9
620548,2021,10,9,10/9/2021,18:21:00,10/9/2021 18:21,10/9/2021 23:21,3,MN,45.76,-96.29,45.77,-96.26,,,71.2,70.9,61.2,0,,12,89,1000.8,23.5,9.9
620549,2021,10,9,10/9/2021,21:35:00,10/9/2021 21:35,10/10/2021 2:35,3,MN,46.9,-95.06,46.8999,-95.0555,,,62.9,96.9,62,0.012,['rain'],12.7,90,1000,100,9.9
620550,2021,10,10,10/10/2021,16:59:00,10/10/2021 16:59,10/10/2021 21:59,3,OK,34.8165,-98.897,34.8165,-98.897,,,85.3,40.7,58.8,0,,5,147,1000.3,53.1,8.2
620551,2021,10,10,10/10/2021,17:10:00,10/10/2021 17:10,10/10/2021 22:10,3,MN,48.044,-90.296,48.0995,-90.2962,,,61.9,95.4,60.6,0,,9.6,90,997.8,100,0.6
620552,2021,10,10,10/10/2021,17:13:00,10/10/2021 17:13,10/10/2021 22:13,3,OK,34.885,-98.725,34.871,-98.677,,,85.1,48.8,63.7,0,,13.4,163,1000.1,80.5,9.9
620553,2021,10,10,10/10/2021,17:20:00,10/10/2021 17:20,10/10/2021 22:20,3,OK,34.9,-98.619,34.933,-98.553,,,85.3,50,64.6,0,,14.9,159,1000,85.9,9.9
620554,2021,10,10,10/10/2021,17:45:00,10/10/2021 17:45,10/10/2021 22:45,3,OK,35.044,-98.295,35.068,-98.155,,,84.5,53.1,65.6,0,,12.4,154,1000.7,98.9,9.9
620555,2021,10,10,10/10/2021,18:02:00,10/10/2021 18:02,10/10/2021 23:02,3,OK,35.055,-98.112,35.0666,-98.0832,,,83.8,54.2,65.5,0,,12.5,159,1001,99.6,9.9
620556,2021,10,10,10/10/2021,18:16:00,10/10/2021 18:16,10/10/2021 23:16,3,OK,35.105,-97.931,35.105,-97.931,,,83.9,54.1,65.6,0,,12.7,160,1001,99.9,9.9
620557,2021,10,10,10/10/2021,19:21:00,10/10/2021 19:21,10/11/2021 0:21,3,OK,35.535,-97.179,35.569,-97.138,,,80,57.2,63.5,0,,10.7,154,1000.9,54.5,9.9
620558,2021,10,10,10/10/2021,19:41:00,10/10/2021 19:41,10/11/2021 0:41,3,OK,35.679,-97.013,35.694,-97.01,,,78.2,61.5,63.9,0,,9.9,130,1000.4,94.4,9.9
620559,2021,10,10,10/10/2021,19:41:00,10/10/2021 19:41,10/11/2021 0:41,3,OK,35.368,-97.063,35.389,-97.053,,,78.6,57.6,62.4,0,,13,129,999.5,82.1,9.9
620560,2021,10,10,10/10/2021,19:54:00,10/10/2021 19:54,10/11/2021 0:54,3,OK,35.396,-96.867,35.411,-96.846,,,78.8,56.8,62.2,0,,13.5,130,999.8,88.7,9.9
620561,2021,10,10,10/10/2021,20:26:00,10/10/2021 20:26,10/11/2021 1:26,3,OK,35.579,-96.552,35.609,-96.523,,,78.5,60.1,63.6,0,,10.7,133,1000.4,94.9,9.9
620562,2021,10,10,10/10/2021,20:26:00,10/10/2021 20:26,10/11/2021 1:26,3,OK,34.78,-96.723,34.866,-96.648,,,81.3,60,66.1,0,,9.9,140,999.3,59.3,9.9
620563,2021,10,10,10/10/2021,20:42:00,10/10/2021 20:42,10/11/2021 1:42,3,OK,35.6854,-96.4099,35.6939,-96.3947,,,79.2,62.8,65.4,0,,9.2,130,1000.1,100,9.9
620564,2021,10,10,10/10/2021,21:05:00,10/10/2021 21:05,10/11/2021 2:05,3,OK,35.732,-96.07,35.751,-96.04,,,80.7,59.2,65.1,0,,8.8,128,1000.5,100,9.9
620565,2021,10,10,10/10/2021,21:30:00,10/10/2021 21:30,10/11/2021 2:30,3,OK,35.8596,-95.8518,35.8684,-95.8437,,,80.7,60.5,65.8,0,,10.9,117,1000.5,95.3,9.9
620566,2021,10,10,10/10/2021,21:45:00,10/10/2021 21:45,10/11/2021 2:45,3,OK,35.936,-95.647,35.982,-95.627,,,80.6,60.4,65.6,0,,10.2,112,1000.3,97.1,9.9
620567,2021,10,10,10/10/2021,22:30:00,10/10/2021 22:30,10/11/2021 3:30,3,OK,35.483,-95.253,35.634,-95.101,,,78.8,61.2,64.3,0,,11.2,133,1000.7,48.2,9.9
620568,2021,10,10,10/10/2021,23:10:00,10/10/2021 23:10,10/11/2021 4:10,3,OK,36.302,-94.834,36.369,-94.767,,,75,65.3,62.5,0,,9.3,124,1003.1,100,9.9
620569,2021,10,11,10/11/2021,0:08:00,10/11/2021 0:08,10/11/2021 5:08,3,MO,36.7894,-94.4301,36.8371,-94.4195,,,71.3,72.2,61.9,0.008,['rain'],8,117,1002.7,100,9.4
620570,2021,10,11,10/11/2021,3:44:00,10/11/2021 3:44,10/11/2021 8:44,3,MO,37.32,-94.12,37.3529,-94.1102,,,67.9,93.6,66,0,,13.9,108,996.4,71.5,9.9
620571,2021,10,11,10/11/2021,13:37:00,10/11/2021 13:37,10/11/2021 18:37,3,IL,39.3547,-90.3002,39.4335,-90.2609,,,73.5,82.4,67.8,0,,18,157,1000.6,68.1,9.9
620572,2021,10,11,10/11/2021,14:26:00,10/11/2021 14:26,10/11/2021 19:26,3,IL,39.729,-90.053,39.747,-90.042,,,69.6,96.5,68.6,0.025,['rain'],16,141,1001.5,91,8.8
620573,2021,10,11,10/11/2021,15:28:00,10/11/2021 15:28,10/11/2021 20:28,3,IL,40.835,-89.203,40.838,-89.2,,,69.5,88.4,65.9,0.031,['rain'],13.8,133,1002.1,96.8,9.9
620574,2021,10,11,10/11/2021,15:45:00,10/11/2021 15:45,10/11/2021 20:45,3,IL,40.894,-89.23,40.927,-89.248,,,68.5,86.7,64.4,0.008,['rain'],13.1,146,1001.3,45.8,9.5
