,temp,humidity,dew,precip,preciptype,windspeed,winddir,pressure,cloudcover,visibility,mean,max,min,var,nonzeros,above_threshold,label,set
6710,93.5,46.0,69.6,0.0,0,8.0,234.0,1012.5,14.7,9.9,8.615562438964844,54.900001525878906,0.0,233.58859252929688,446,446,1,test
7678,91.3,58.6,74.8,0.0,0,11.2,268.0,1017.2,72.4,9.9,0.0,0.0,0.0,0.0,0,0,1,train
4340,86.5,65.9,73.8,0.0,0,3.1,87.0,1010.8,78.5,9.9,11.704124450683594,57.29999923706055,0.0,358.99969482421875,497,497,1,train
7216,89.9,53.9,71.0,0.0,0,8.1,290.0,1013.8,50.0,9.9,1.5886874198913574,45.900001525878906,0.0,43.70389175415039,98,98,1,val
11633,87.4,59.7,71.7,0.0,0,4.5,98.0,1015.6,65.1,9.9,0.2345000058412552,33.5,0.0,4.9318342208862305,21,21,1,train
9062,77.6,79.8,70.9,0.0,0,4.3,212.0,1009.3,59.6,5.1,0.18193750083446503,26.399999618530273,0.0,3.6717419624328613,15,15,1,train
7687,84.8,57.2,68.0,0.0,0,6.9,287.0,1010.1,29.0,9.9,0.5541250109672546,26.100000381469727,0.0,8.240946769714355,69,69,1,train
13793,78.7,82.4,72.9,0.012,1,11.4,144.0,1014.1,77.1,9.5,0.4870000183582306,35.60000228881836,0.0,11.54298210144043,38,38,1,val
12859,90.9,55.0,72.5,0.0,0,3.8,65.0,1020.5,44.6,9.9,0.3798750340938568,25.5,0.0,5.910007476806641,42,42,1,train
3643,68.3,100.0,68.5,0.113,1,4.7,231.0,1012.0,89.6,2.5,15.371438026428223,54.900001525878906,0.0,252.00057983398438,919,919,1,test
13000,89.0,61.5,74.1,0.0,0,4.7,232.0,1011.3,33.7,9.6,1.4222500324249268,50.5,0.0,47.080501556396484,74,74,1,train
4574,83.8,66.4,71.4,0.0,0,7.2,237.0,1013.8,0.0,9.9,9.1144380569458,46.70000076293945,0.0,172.96371459960938,628,628,1,val
9620,88.1,39.3,60.2,0.0,0,9.4,213.0,1011.4,27.1,9.6,0.0,0.0,0.0,0.0,0,0,1,train
3633,76.3,54.9,58.9,0.0,0,13.4,27.0,1005.7,13.4,9.9,0.0,0.0,0.0,0.0,0,0,1,train
14672,73.0,71.3,63.2,0.0,0,20.3,191.0,1005.4,92.9,9.9,0.14357447624206543,18.899999618530273,0.0,1.8861351013183594,27,27,1,train
2168,80.7,74.5,71.9,0.0,0,10.8,213.0,1012.0,27.4,9.0,1.244687557220459,47.29999923706055,0.0,37.60911560058594,69,69,1,train
4287,90.6,56.7,73.1,0.0,0,3.2,92.0,1009.7,77.4,9.9,5.262750148773193,54.400001525878906,0.0,128.75624084472656,359,359,1,val
3678,84.5,70.1,73.7,0.0,0,11.3,143.0,1016.2,72.7,9.9,11.767375946044922,52.60000228881836,0.0,263.8365478515625,640,640,1,test
11207,78.5,97.9,77.9,0.0,0,10.3,230.0,1010.8,100.0,9.9,1.5238749980926514,50.900001525878906,0.0,44.55034255981445,88,88,1,test
9460,90.8,49.9,69.5,0.0,0,10.6,124.0,1012.2,42.6,9.9,0.9930624961853027,43.10000228881836,0.0,25.457307815551758,65,65,1,train
4356,84.5,77.2,76.6,0.0,0,14.6,127.0,1008.4,33.5,9.9,10.339000701904297,64.20000457763672,0.0,371.8375244140625,416,416,1,val
3367,77.3,68.8,66.2,0.0,0,6.6,36.0,1008.3,54.7,9.2,0.0,0.0,0.0,0.0,0,0,1,train
11165,84.6,62.0,70.1,0.0,0,16.4,231.0,1005.8,49.8,9.9,24.547250747680664,51.5,0.0,199.06605529785156,1301,1301,1,train
13704,78.2,59.8,63.0,0.0,0,12.8,190.0,1007.6,88.0,9.9,0.011500000022351742,9.199999809265137,0.0,0.10566771775484085,2,2,1,test
5982,95.8,11.7,34.4,0.0,0,14.1,170.0,1004.8,30.7,9.9,9.058625221252441,37.0,0.0,104.06758880615234,820,820,1,train
8885,89.9,38.9,61.5,0.0,0,14.4,189.0,1018.2,0.6,9.9,4.239749908447266,49.60000228881836,0.0,142.44810485839844,192,192,1,train
3150,80.3,71.2,70.2,0.0,0,6.7,167.0,1013.0,15.1,9.9,0.31056252121925354,20.200000762939453,0.0,5.3580451011657715,29,29,1,train
5163,77.0,67.9,65.6,0.0,0,5.7,170.0,1004.5,3.5,9.9,3.49931263923645,45.10000228881836,0.0,83.07229614257812,238,238,1,train
13732,72.0,26.8,36.0,0.0,0,18.3,200.0,1005.1,0.0,9.9,0.0,0.0,0.0,0.0,0,0,1,test
15239,66.4,75.6,58.4,0.0,0,20.8,169.0,993.0,99.0,9.9,0.5648124814033508,19.600000381469727,0.0,6.151668548583984,95,95,1,train
14346,61.7,84.2,56.9,0.12,1,15.1,185.0,1004.9,100.0,4.6,22.8048152923584,51.79999923706055,0.0,123.5707015991211,1404,1404,1,train
4672,79.2,66.8,67.2,0.0,0,5.6,207.0,1009.8,45.7,9.4,6.9413743019104,59.5,0.0,182.2519989013672,423,423,1,train
13744,74.2,71.4,64.3,0.024,1,8.5,171.0,1002.0,100.0,9.5,3.1636874675750732,41.20000076293945,0.0,51.86131286621094,323,323,1,train
5959,84.9,63.3,71.0,0.0,0,3.5,215.0,1000.8,4.4,9.9,5.0234375,42.60000228881836,0.0,82.7007064819336,424,424,1,val
13490,81.9,61.8,67.5,0.0,0,4.8,272.0,1016.3,92.8,9.6,1.3090624809265137,47.5,0.0,34.00303649902344,94,94,1,train
2600,85.0,27.5,47.8,0.0,0,15.5,150.0,1016.5,0.0,9.9,0.0,0.0,0.0,0.0,0,0,1,train
2356,75.8,36.0,47.0,0.0,0,3.4,273.0,1017.7,0.4,9.9,0.0,0.0,0.0,0.0,0,0,1,test
11835,90.4,55.9,72.5,0.0,0,4.1,20.0,1018.6,73.2,9.9,20.093645095825195,52.79999923706055,0.0,242.6537322998047,1427,1427,1,test
2831,81.5,56.4,64.5,0.0,0,13.3,200.0,1008.5,26.6,9.9,0.0,0.0,0.0,0.0,0,0,1,test
11934,95.0,43.8,69.6,0.0,0,5.3,205.0,1004.8,23.2,9.9,0.0,0.0,0.0,0.0,0,0,1,train
8078,78.8,68.7,67.6,0.0,0,8.2,165.0,1018.8,40.1,9.9,27.1408748626709,60.60000228881836,0.0,241.53237915039062,1381,1381,1,train
11176,86.5,63.8,72.8,0.0,0,15.0,240.0,1007.7,36.8,9.9,0.7459375262260437,48.29999923706055,0.0,20.26055908203125,49,49,1,train
10767,75.5,96.2,74.4,0.0,0,6.4,180.0,1009.8,2.4,8.2,0.0,0.0,0.0,0.0,0,0,1,train
257,78.7,64.9,65.9,0.017,1,11.8,206.0,1004.1,62.2,9.9,12.810150146484375,35.20000076293945,0.0,137.16586303710938,1710,1710,1,train
14833,71.1,78.4,64.0,0.248,1,9.6,173.0,1012.8,100.0,9.5,0.3791874945163727,21.200000762939453,0.0,6.226661205291748,37,37,1,train
399,58.9,91.8,56.5,0.027,1,7.9,187.0,999.1,86.0,8.4,1.390067458152771,35.10000228881836,0.0,27.9448184967041,178,178,1,val
13911,81.2,82.0,75.2,0.056,1,4.9,300.0,1014.2,75.1,7.5,0.11292683333158493,38.5,0.0,3.160686731338501,8,8,1,test
13694,75.5,63.7,62.3,0.0,0,12.4,201.0,1007.7,28.1,9.9,0.0,0.0,0.0,0.0,0,0,1,train
10583,87.9,70.9,77.3,0.0,0,10.7,205.0,1008.6,21.0,9.9,1.210398554801941,52.70000076293945,0.0,37.529022216796875,134,134,1,val
15080,65.5,74.2,57.0,0.0,0,13.2,149.0,987.4,37.3,9.9,0.0,0.0,0.0,0.0,0,0,1,test
3172,74.1,65.7,61.9,0.0,0,24.6,162.0,1010.7,4.0,9.9,22.527624130249023,56.400001525878906,0.0,240.57589721679688,1218,1218,1,val
3706,87.8,30.2,52.7,0.0,0,10.6,103.0,1004.9,0.0,9.9,14.19587516784668,51.10000228881836,0.0,249.46043395996094,822,822,1,train
9244,87.8,49.1,66.4,0.0,0,9.1,230.0,1009.8,50.0,9.9,0.0,0.0,0.0,0.0,0,0,1,train
10231,66.8,57.2,51.2,0.0,0,17.0,40.0,1007.9,49.1,9.9,0.4804375171661377,30.0,0.0,11.353760719299316,35,35,1,train
4309,77.5,82.4,71.8,0.172,1,4.3,54.0,1009.0,91.5,9.4,1.0405000448226929,50.20000076293945,0.0,36.23879623413086,51,51,1,train
8472,89.7,42.3,63.8,0.0,0,4.9,334.0,1021.6,90.4,9.9,16.089000701904297,53.400001525878906,0.0,349.9239807128906,779,779,1,val
12853,81.7,71.9,71.7,0.0,0,8.7,162.0,1012.3,27.6,9.9,3.564634084701538,34.60000228881836,0.0,68.70918273925781,281,281,1,train
544,73.8,56.6,57.5,0.0,0,17.4,223.0,1013.9,50.8,8.9,2.487874984741211,42.900001525878906,0.0,55.337894439697266,192,192,1,train
6959,73.7,0.0,0.0,0.0,0,8.5,120.6,1014.0,0.0,0.0,7.323500156402588,40.20000076293945,0.0,112.4698257446289,555,555,1,test
12894,67.1,83.6,62.0,0.61,1,11.2,23.0,1011.1,92.7,6.3,23.954687118530273,60.0,0.0,238.68136596679688,1275,1275,1,train
6955,72.0,78.6,65.0,0.298,1,12.6,190.0,1014.2,88.9,9.7,1.2131251096725464,43.10000228881836,0.0,33.853328704833984,74,74,1,train
5532,82.2,68.3,70.7,0.0,0,15.9,210.0,1003.3,89.9,9.8,6.994937896728516,36.10000228881836,0.0,114.86072540283203,542,542,1,train
13433,93.1,20.4,46.7,0.0,0,21.0,197.0,1000.4,28.3,9.9,0.0,0.0,0.0,0.0,0,0,1,test
1384,90.4,29.7,54.5,0.0,0,24.4,134.0,1004.3,0.0,9.9,14.248562812805176,60.79999923706055,0.0,362.0733642578125,671,671,1,test
7466,82.6,32.0,49.8,0.0,0,10.0,77.0,1013.6,0.0,9.9,2.1785624027252197,31.0,0.0,36.44160842895508,207,207,1,train
7041,83.3,60.6,68.3,0.0,0,12.9,261.0,1013.5,88.5,9.9,0.0,0.0,0.0,0.0,0,0,1,train
3495,80.8,61.9,66.5,0.0,0,9.6,157.0,1014.5,85.0,9.9,5.789687633514404,54.79999923706055,0.0,211.60511779785156,255,255,1,train
9779,84.0,63.4,70.2,0.0,0,11.4,184.0,1010.4,0.0,9.9,9.053451538085938,54.400001525878906,0.0,258.50244140625,505,505,1,train
2681,80.0,59.7,64.7,0.0,0,10.2,140.0,1014.5,89.1,9.9,0.6273750066757202,38.400001525878906,0.0,16.168087005615234,40,40,1,train
4027,91.2,28.5,54.0,0.0,0,15.0,158.0,1002.5,6.0,9.9,0.0,0.0,0.0,0.0,0,0,1,train
5087,86.9,65.8,74.1,0.016,1,6.0,300.0,1008.7,89.0,9.2,13.770561218261719,55.900001525878906,0.0,265.09423828125,804,804,1,train
5275,81.6,60.9,66.8,0.0,0,8.8,70.0,1005.1,16.8,9.9,6.604249954223633,49.29999923706055,0.0,148.17120361328125,433,433,1,train
15016,71.6,57.0,55.6,0.0,0,29.4,164.0,989.3,52.2,9.9,0.03418750315904617,11.100000381469727,0.0,0.31815001368522644,6,6,1,test
1621,78.7,67.8,67.1,0.0,0,3.7,120.0,1001.7,73.5,7.2,29.898876190185547,56.400001525878906,7.599999904632568,60.54680252075195,1600,1600,1,train
12913,82.7,71.4,72.5,0.0,0,15.0,210.0,1013.5,50.2,9.9,0.0768124982714653,20.399999618530273,0.0,1.3631809949874878,7,7,1,test
6714,91.5,52.7,71.8,0.0,0,9.9,218.0,1013.3,28.5,9.9,0.12462500482797623,25.600000381469727,0.0,2.768681049346924,10,10,1,train
15144,69.5,62.5,56.2,0.0,0,30.7,175.0,992.5,86.1,9.9,0.0,0.0,0.0,0.0,0,0,1,train
14757,73.0,73.5,64.0,0.0,0,17.5,204.0,1006.7,99.7,9.8,1.6841250658035278,27.5,0.0,26.537887573242188,172,172,1,train
4714,81.2,63.2,67.6,0.0,0,7.1,163.0,1011.5,40.2,9.9,14.22337532043457,53.20000076293945,0.0,310.2421569824219,696,696,1,test
9222,87.3,66.6,74.8,0.003,1,3.0,327.0,1018.2,92.2,9.9,18.606689453125,45.70000076293945,0.0,153.0453338623047,1267,1267,1,train
530,70.3,80.7,64.1,0.0,0,15.3,204.0,1011.6,58.5,9.8,6.9148125648498535,42.0,0.0,129.5509490966797,486,486,1,test
876,71.9,49.8,52.1,0.0,0,12.0,155.0,1002.5,54.7,9.9,20.92487335205078,54.60000228881836,0.0,154.95028686523438,1369,1369,1,test
3066,89.1,47.9,66.7,0.0,0,9.8,207.0,1011.5,21.6,9.0,0.0,0.0,0.0,0.0,0,0,1,train
2716,72.3,95.0,70.8,0.0,0,0.8,28.0,1016.2,97.3,9.9,13.843000411987305,49.70000076293945,0.0,305.5732116699219,636,636,1,train
4709,82.5,43.3,58.0,0.0,0,6.9,129.0,1008.4,26.0,9.9,0.0,0.0,0.0,0.0,0,0,1,train
165,62.7,83.4,57.6,0.0,0,26.0,156.0,1005.4,53.1,9.9,14.315312385559082,52.79999923706055,0.0,209.56927490234375,907,907,1,val
8822,86.2,63.4,72.4,0.0,0,4.9,120.0,1014.6,35.8,9.9,4.34250020980835,33.900001525878906,0.0,72.41327667236328,367,367,1,val
11324,88.7,66.8,76.3,0.0,0,11.7,223.0,1015.8,49.0,9.9,8.161499977111816,58.10000228881836,0.0,280.78076171875,354,354,1,train
6143,97.9,21.5,52.0,0.0,0,20.0,195.0,1009.2,0.0,9.9,11.662375450134277,58.29999923706055,0.0,317.8280029296875,534,534,1,train
3964,77.8,42.9,53.4,0.0,0,14.3,67.0,1011.2,7.1,9.9,0.0,0.0,0.0,0.0,0,0,1,test
12117,90.8,65.9,77.8,0.0,0,8.3,145.0,1004.8,92.0,9.9,1.2312500476837158,40.5,0.0,36.1866340637207,67,67,1,train
13115,75.6,95.7,74.3,0.031,1,3.8,17.0,1008.4,69.4,4.4,2.749500036239624,56.0,0.0,73.48159790039062,205,205,1,train
497,70.4,89.1,67.1,0.0,0,9.1,190.0,1010.3,63.4,9.1,8.739875793457031,37.70000076293945,0.0,104.1348648071289,800,800,1,train
5980,87.2,69.6,76.1,0.003,1,6.2,118.0,1009.4,25.8,9.9,22.529874801635742,52.29999923706055,0.0,332.49493408203125,1080,1080,1,train
12273,64.2,78.0,57.2,0.0,0,10.9,72.0,1011.1,7.8,9.9,2.880812644958496,46.70000076293945,0.0,74.46653747558594,186,186,1,train
4403,83.7,43.5,59.2,0.0,0,3.7,14.0,1011.3,57.8,9.9,3.258812665939331,47.60000228881836,0.0,94.82867431640625,176,176,1,test
12557,89.4,54.2,70.7,0.0,0,4.2,111.0,1018.7,19.6,9.8,21.09087562561035,53.29999923706055,0.0,372.1424865722656,973,973,1,train
11774,89.0,63.6,75.1,0.0,0,5.7,130.0,1016.8,16.7,9.9,15.429625511169434,54.79999923706055,0.0,401.20953369140625,667,667,1,train
13131,87.2,67.5,75.1,0.0,0,14.0,162.0,1004.5,48.2,9.9,4.575562477111816,51.400001525878906,0.0,167.91041564941406,194,194,1,train
8921,91.9,25.0,51.1,0.0,0,5.0,303.0,1017.1,0.0,9.0,3.814500093460083,36.79999923706055,0.0,64.43582916259766,353,353,1,train
12444,90.9,51.9,70.8,0.0,0,4.5,89.0,1016.1,69.7,9.9,0.0,0.0,0.0,0.0,0,0,1,val
14591,58.9,93.7,57.1,0.059,1,18.3,160.0,994.3,100.0,3.1,30.98806381225586,56.0,12.699999809265137,44.233577728271484,1600,1600,1,test
343,73.9,60.0,59.1,0.0,0,14.7,168.0,1015.5,90.2,8.7,22.288501739501953,55.20000076293945,0.0,277.2063903808594,1185,1185,1,train
1432,78.0,67.4,66.3,0.0,0,5.0,124.0,1005.4,25.5,9.9,1.4291874170303345,24.0,0.0,20.552080154418945,151,151,1,train
9678,76.4,77.9,69.0,0.0,0,4.1,227.0,1015.8,71.0,9.9,0.0,0.0,0.0,0.0,0,0,1,train
10427,83.0,76.6,74.9,0.0,0,18.3,180.0,1007.7,0.0,9.9,0.0,0.0,0.0,0.0,0,0,1,test
10863,82.1,74.4,73.2,0.0,0,18.0,200.0,1011.7,29.1,9.9,0.0,0.0,0.0,0.0,0,0,1,test
12867,83.6,68.3,72.0,0.0,0,13.1,166.0,1011.9,0.0,9.9,0.40822461247444153,25.0,0.0,8.087652206420898,37,37,1,test
12827,82.3,71.0,71.9,0.0,0,8.1,155.0,1013.1,25.3,9.9,0.6343749761581421,27.5,0.0,12.923443794250488,51,51,1,train
1643,75.4,81.6,69.4,0.0,0,0.3,10.0,1003.5,49.0,9.3,29.434375762939453,53.0,0.0,203.15890502929688,1398,1398,1,train
5392,75.8,65.0,63.2,0.0,0,4.5,137.0,1000.1,100.0,9.9,21.138038635253906,54.20000076293945,0.0,235.40110778808594,2002,2002,1,train
2278,73.0,35.7,44.2,0.0,0,9.7,256.0,1015.4,0.0,9.9,0.0,0.0,0.0,0.0,0,0,1,train
6150,76.2,91.5,73.5,0.0,0,11.2,128.0,1011.5,75.4,9.8,15.897759437561035,51.70000076293945,0.0,102.12273406982422,2369,2369,1,val
5139,78.7,88.5,75.0,0.0,0,3.5,124.0,1008.7,49.8,9.9,27.713062286376953,55.70000076293945,0.0,142.6913604736328,1591,1591,1,train
10507,88.3,74.4,79.1,0.0,0,11.1,203.0,1009.0,86.4,9.9,0.0,0.0,0.0,0.0,0,0,1,train
6932,92.0,11.4,30.8,0.0,0,13.9,290.0,1010.9,25.0,9.9,0.05718750134110451,18.200000762939453,0.0,0.7821608781814575,7,7,1,train
4962,97.9,43.5,72.0,0.0,0,11.4,220.0,1010.4,89.0,9.9,9.249938011169434,58.400001525878906,0.0,279.5757751464844,441,441,1,train
8105,80.5,71.2,70.4,0.006,1,8.6,142.0,1014.1,88.7,8.8,9.420312881469727,55.0,0.0,223.28036499023438,578,578,1,train
5590,83.0,63.7,69.4,0.0,0,16.5,226.0,1002.5,82.9,8.7,22.296249389648438,51.0,0.0,237.2509765625,1235,1235,1,train
9106,74.8,87.6,70.9,0.0,0,0.0,0.0,1010.4,0.0,6.2,8.285000801086426,52.20000076293945,0.0,203.26124572753906,476,476,1,train
2333,73.2,35.3,44.1,0.0,0,9.9,256.0,1016.3,0.0,9.9,0.0,0.0,0.0,0.0,0,0,1,train
339,74.5,94.9,72.9,0.0,0,12.3,179.0,1008.3,87.4,9.9,10.99887466430664,53.0,0.0,253.39039611816406,609,609,1,train
13361,80.7,52.8,61.9,0.0,0,7.5,287.0,1006.2,99.6,9.9,1.3244376182556152,34.60000228881836,0.0,28.776159286499023,107,107,1,train
12813,81.5,80.8,75.0,0.0,0,8.9,148.0,1016.8,39.4,9.9,0.0,0.0,0.0,0.0,0,0,1,train
4647,95.4,51.2,74.5,0.0,0,5.2,340.0,1011.2,26.9,9.9,0.03862500190734863,18.30000114440918,0.0,0.6358957290649414,4,4,1,train
5290,88.0,66.8,75.6,0.069,1,9.2,117.0,1018.0,85.4,9.9,19.266374588012695,54.10000228881836,0.0,345.901611328125,926,926,1,train
10853,80.1,84.6,75.0,0.0,0,10.0,200.0,1013.9,66.9,9.9,0.0,0.0,0.0,0.0,0,0,1,train
11045,94.3,51.5,73.7,0.0,0,6.1,148.0,1017.5,28.6,9.7,5.692312717437744,52.79999923706055,0.0,203.39613342285156,244,244,1,test
13605,81.2,69.8,70.4,0.0,0,12.0,180.0,1010.3,37.4,9.9,28.324623107910156,60.29999923706055,0.0,236.10714721679688,1443,1443,1,train
11968,79.1,86.1,74.6,0.036,1,10.0,132.0,1013.1,96.9,9.9,13.567608833312988,54.20000076293945,0.0,272.3049011230469,1317,1317,1,train
12883,88.4,59.4,72.4,0.0,0,3.7,71.0,1021.1,38.6,9.9,1.0729374885559082,32.10000228881836,0.0,19.15712547302246,97,97,1,val
15344,63.8,79.3,57.3,0.0,0,14.3,153.0,992.2,97.2,9.2,1.1504535675048828,31.100000381469727,0.0,16.27166175842285,159,159,1,val
2685,81.4,61.6,67.0,0.0,0,10.3,122.0,1012.0,38.8,9.9,8.225250244140625,52.70000076293945,0.0,292.2486877441406,324,324,1,test
6175,96.4,36.6,65.5,0.0,0,16.8,201.0,1007.4,0.0,9.9,0.0,0.0,0.0,0.0,0,0,1,train
10724,78.2,81.7,72.1,0.0,0,9.7,211.0,1012.1,78.8,9.9,7.4771881103515625,50.900001525878906,0.0,195.76092529296875,411,411,1,test
6156,75.8,99.9,75.8,0.0,0,10.3,150.0,1013.2,0.1,9.9,11.797562599182129,34.0,0.0,93.48193359375,1021,1021,1,train
996,77.4,64.3,64.5,0.0,0,10.4,190.0,1012.2,95.2,9.9,0.0,0.0,0.0,0.0,0,0,1,train
13394,76.9,66.8,65.0,0.0,0,12.8,160.0,1005.6,88.0,9.9,1.9024375677108765,44.60000228881836,0.0,54.5273551940918,111,111,1,train
1564,81.5,72.4,71.7,0.0,0,12.8,216.0,1011.4,73.3,9.9,16.80062484741211,53.900001525878906,0.0,338.0880432128906,826,826,1,train
10624,86.1,67.1,73.9,0.029,1,9.4,157.0,1016.3,52.4,9.5,3.622000217437744,54.400001525878906,0.0,128.35281372070312,167,167,1,val
2205,80.1,69.4,69.2,0.0,0,7.7,208.0,1014.3,0.0,9.9,0.0,0.0,0.0,0.0,0,0,1,train
1540,78.0,42.8,53.5,0.0,0,7.6,129.0,996.5,12.1,9.9,19.908750534057617,61.900001525878906,0.0,268.0501708984375,1243,1243,1,train
9346,88.9,63.2,74.8,0.0,0,13.9,240.0,1011.0,13.9,9.9,13.63948917388916,53.20000076293945,0.0,353.0120849609375,667,667,1,test
6023,105.5,14.8,48.1,0.0,0,9.5,275.0,1001.5,0.0,9.9,0.1381250023841858,26.600000381469727,0.0,2.3008840084075928,15,15,1,train
6734,75.2,75.6,67.0,0.0,0,0.3,20.0,1018.5,2.1,9.9,12.752937316894531,56.10000228881836,0.0,312.3038330078125,617,617,1,train
87,55.8,99.1,55.5,0.044,1,6.0,78.0,1005.4,100.0,2.1,33.553565979003906,53.20000076293945,0.0,56.0894775390625,1599,1599,1,train
9562,84.5,45.2,61.0,0.0,0,5.7,269.0,1014.1,0.0,9.9,0.0,0.0,0.0,0.0,0,0,1,train
2965,88.3,40.1,61.0,0.0,0,14.9,217.0,1009.1,43.1,9.9,1.502500057220459,33.0,0.0,31.255578994750977,118,118,1,train
10063,102.1,27.7,62.5,0.0,0,6.9,40.0,1014.9,100.0,9.9,1.4423125982284546,41.400001525878906,0.0,40.430747985839844,82,82,1,val
2062,88.3,51.2,68.0,0.0,0,9.0,246.0,1010.4,8.8,9.9,0.0,0.0,0.0,0.0,0,0,1,train
2921,86.9,48.1,64.9,0.0,0,8.0,182.0,1015.7,9.8,9.9,14.520499229431152,53.20000076293945,0.0,206.97296142578125,941,941,1,train
3022,88.8,49.0,67.2,0.0,0,11.8,197.0,1013.9,43.0,9.9,0.0,0.0,0.0,0.0,0,0,1,train
7957,86.9,68.5,75.3,0.0,0,9.2,217.0,1011.2,87.0,9.9,0.0,0.0,0.0,0.0,0,0,1,train
5910,85.9,58.3,69.5,0.0,0,10.5,187.0,1002.0,29.9,9.9,15.166938781738281,54.10000228881836,0.0,329.4565124511719,714,714,1,train
3417,73.1,63.6,60.0,0.001,1,15.3,137.0,1014.4,84.5,9.9,0.0,0.0,0.0,0.0,0,0,1,train
3236,83.3,66.0,70.7,0.0,0,13.2,169.0,1013.6,25.9,9.9,27.064502716064453,56.5,0.0,158.7650909423828,1521,1521,1,test
1967,84.3,56.5,67.1,0.0,0,7.5,207.0,1008.3,17.3,9.9,7.998874664306641,55.400001525878906,0.0,214.9071502685547,455,455,1,train
4505,92.4,32.2,58.5,0.0,0,1.9,357.0,1009.2,3.1,9.6,0.40024998784065247,49.0,0.0,11.957186698913574,26,26,1,val
3898,82.1,45.6,59.1,0.0,0,17.2,350.0,1005.6,98.0,0.0,19.21074867248535,63.20000076293945,0.0,452.4393005371094,847,847,1,train
7815,79.2,81.8,73.2,0.0,0,7.1,43.0,1009.9,83.2,9.9,18.871875762939453,62.400001525878906,0.0,333.5927429199219,974,974,1,train
12588,85.0,67.1,72.8,0.0,0,10.3,130.0,1016.5,34.8,9.9,28.0106258392334,58.0,0.0,351.0408630371094,1226,1226,1,train
2423,67.9,25.1,30.8,0.0,0,26.4,10.0,1001.0,88.0,9.9,8.399813652038574,29.899999618530273,0.0,76.25194549560547,861,861,1,val
116,71.5,81.1,65.4,0.0,0,10.4,200.0,1009.9,96.3,9.9,8.116812705993652,43.60000228881836,0.0,129.19589233398438,633,633,1,val
4428,87.2,55.9,69.6,0.0,0,5.4,273.0,1009.9,35.3,9.9,4.578000068664551,55.20000076293945,0.0,152.85882568359375,229,229,1,train
12968,89.7,50.9,69.1,0.0,0,15.9,230.0,1012.4,84.2,9.9,0.023125000298023224,20.0,0.0,0.4300903379917145,2,2,1,val
5908,83.6,63.1,69.7,0.0,0,10.6,181.0,1002.1,33.7,9.9,10.835688591003418,52.29999923706055,0.0,291.5981750488281,501,501,1,test
1042,86.5,63.0,72.4,0.0,0,17.1,240.0,1008.2,89.0,9.9,1.0984375476837158,40.60000228881836,0.0,24.8277645111084,94,94,1,train
4669,92.5,55.7,74.4,0.0,0,8.6,310.0,1011.0,38.3,9.9,4.751562595367432,49.5,0.0,121.7608413696289,281,281,1,train
13303,88.4,47.9,66.1,0.0,0,19.6,218.0,1004.6,0.0,9.9,42.23915100097656,57.0,0.0,68.5645523071289,1749,1749,1,train
7782,80.5,79.6,73.6,0.0,0,10.3,70.0,1010.7,43.1,9.9,11.016063690185547,62.5,0.0,367.9662170410156,432,432,1,val
8551,74.0,95.8,72.7,0.017,1,9.8,201.0,1013.3,98.4,9.4,32.924686431884766,49.900001525878906,15.800000190734863,35.159725189208984,1600,1600,1,train
5388,79.2,76.1,71.0,0.0,0,7.1,208.0,1001.4,53.4,9.9,19.194124221801758,52.10000228881836,0.0,113.3998794555664,1459,1459,1,test
1992,82.7,78.5,75.3,0.0,0,12.0,182.0,1008.4,80.3,9.3,5.2405619621276855,40.20000076293945,0.0,90.4694595336914,427,427,1,train
1282,75.6,74.5,66.9,0.0,0,14.9,186.0,1012.9,81.7,9.9,3.814000129699707,47.60000228881836,0.0,92.46045684814453,265,265,1,test
4571,85.1,62.6,70.9,0.0,0,5.7,239.0,1011.0,41.7,9.9,12.011125564575195,56.400001525878906,0.0,301.5747375488281,599,599,1,train
3316,83.6,63.7,70.0,0.007,1,13.4,186.0,1013.7,52.4,9.8,6.5428571701049805,53.5,0.0,198.045654296875,339,339,1,test
4402,87.3,55.6,69.5,0.002,1,5.3,275.0,1009.9,30.7,9.8,7.480249404907227,55.0,0.0,198.91778564453125,420,420,1,train
14959,75.7,53.5,57.7,0.0,0,41.4,189.0,993.8,50.0,9.9,7.510812282562256,56.60000228881836,0.0,185.7799835205078,413,413,1,train
3404,82.1,69.1,71.0,0.0,0,17.2,130.0,1010.8,99.8,9.9,9.270563125610352,52.900001525878906,0.0,255.38394165039062,429,429,1,train
9285,77.0,90.4,74.0,0.0,0,1.2,72.0,1008.5,30.9,9.9,28.851686477661133,63.70000076293945,17.0,87.3617172241211,1600,1600,1,train
12245,88.1,68.4,76.4,0.0,0,10.0,231.0,1015.5,70.9,9.9,5.963187217712402,33.400001525878906,0.0,72.33193969726562,573,573,1,train
6220,82.9,61.8,68.4,0.0,0,2.4,32.0,1007.6,51.7,9.9,3.317187547683716,56.400001525878906,0.0,94.08544921875,195,195,1,train
6857,78.5,77.8,70.9,0.0,0,7.4,207.0,1010.0,64.0,9.9,0.8205626010894775,44.10000228881836,0.0,20.894847869873047,57,57,1,train
3459,84.5,59.1,68.6,0.0,0,4.7,160.0,1013.9,88.5,9.9,10.442936897277832,52.10000228881836,0.0,225.7054901123047,605,605,1,train
